ID,Set,District,Block,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,TransIrriCost_per_Acre,StandingWater,Ganaura,Ganaura_per_Acre,CropOrgFYM,CropOrgFYM_per_Acre,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalDAP_per_Acre,BasalUrea,BasalUrea_per_Acre,MineralFertAppMethod,1tdUrea,1tdUrea_per_Acre,1appDaysUrea,2tdUrea,2tdUrea_per_Acre,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Harv_hand_rent_per_Acre,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield,Yield_per_Acre,LandPrepMethod_TractorPlough,LandPrepMethod_FourWheelTracRotavator,LandPrepMethod_WetTillagePuddling,LandPrepMethod_BullockPlough,LandPrepMethod_Other,NursDetFactor_CalendarDate,NursDetFactor_PreMonsoonShowers,NursDetFactor_IrrigWaterAvailability,NursDetFactor_LabourAvailability,NursDetFactor_SeedAvailability,TransDetFactor_LabourAvailability,TransDetFactor_CalendarDate,TransDetFactor_RainArrival,TransDetFactor_IrrigWaterAvailability,TransDetFactor_SeedlingAge,CropbasalFerts_Urea,CropbasalFerts_DAP,CropbasalFerts_Other,CropbasalFerts_NPK,CropbasalFerts_MoP,CropbasalFerts_NPKS,CropbasalFerts_SSP,CropbasalFerts_None,FirstTopDressFert_Urea,FirstTopDressFert_DAP,FirstTopDressFert_NPK,FirstTopDressFert_NPKS,FirstTopDressFert_SSP,FirstTopDressFert_Other,OrgFertilizers_Ganaura,OrgFertilizers_FYM,OrgFertilizers_VermiCompost,OrgFertilizers_Pranamrit,OrgFertilizers_Ghanajeevamrit,OrgFertilizers_Jeevamrit,OrgFertilizers_PoultryManure,Nb_of_NaN,k2label,k3label,k4label,k5label
ID_MYAGJBU0KFF4,train,Jamui,Khaira,2022-07-23,4,Manual_PuddledLine,2022-07-03,2022-08-03,1.0,3.0,Boring,Diesel,250.0,550.0000000000001,2.0,0.0,,2.0,4.4,SoilApplied,3,10.0,22.000000000000004,0.0,,Broadcasting,10.0,22.000000000000004,25.0,10.0,22.000000000000004,65.0,Broadcasting,hand,2022-12-01,1100.0,2420.0000000000005,2022-12-28,hand,22,10,plowed_in_soil,0.4545454545454545,1120.0,2464.0000000000005,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_HNO36TRIY2JR,train,Jamui,Khaira,2022-07-28,4,Manual_PuddledRandom,2022-07-10,2022-08-05,5.0,2.0,Canal,Electric,150.0,1099.9999999999995,3.0,0.0,,0.0,,,3,4.0,29.333333333333325,0.0,,Broadcasting,6.0,43.99999999999999,26.0,4.0,29.333333333333325,60.0,Broadcasting,hand,2022-11-08,150.0,1099.9999999999995,2022-12-09,machine,28,10,plowed_in_soil,0.1363636363636364,270.0,1979.9999999999995,True,False,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,A,A,A,A
ID_6ZOCJCDS1PHH,train,Nalanda,Noorsarai,2022-07-08,4,Manual_PuddledRandom,2022-06-22,2022-07-13,1.0,2.0,Boring,Electric,100.0,640.0,4.0,0.0,,0.0,,,2,0.0,,5.0,32.0,Broadcasting,7.0,44.8,32.0,0.0,,,Broadcasting,hand,2022-10-25,250.0,1600.0,2022-12-28,machine,25,10,plowed_in_soil,0.15625,350.0,2240.0,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6,A,A,A,B
ID_WHDW3J4DX458,train,Vaishali,Mahua,2022-06-27,5,Manual_PuddledRandom,2022-06-16,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2200.0000000000005,1.0,0.0,,1.0,11.000000000000002,Broadcasting,3,4.0,44.00000000000001,0.0,,Broadcasting,4.0,44.00000000000001,25.0,4.0,44.00000000000001,60.0,Broadcasting,hand,2022-10-14,400.0,4400.000000000001,2022-10-27,hand,30,10,plowed_in_soil,0.0909090909090909,4.0,44.00000000000001,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_2PF8P84GT92D,train,Jamui,Jamui,2022-07-28,4,Manual_PuddledRandom,2022-06-20,2022-08-01,4.0,3.0,Boring,Electric,500.0,2200.0,3.0,3.0,13.2,0.0,,Broadcasting,3,0.0,,0.0,,Broadcasting,2.0,8.799999999999999,30.0,1.0,4.4,60.0,Broadcasting,hand,2022-11-25,90.0,396.0,2023-01-29,hand,30,10,plowed_in_soil,0.2272727272727273,300.0,1319.9999999999998,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,3,B,C,C,D
ID_55GO9GSM3K28,train,Jamui,Khaira,2022-07-18,3,Manual_PuddledRandom,2022-06-28,2022-07-23,3.0,3.0,Boring,Electric,,,10.0,0.0,,2.0,7.333333333333334,SoilApplied,1,9.0,33.0,12.0,44.0,Broadcasting,0.0,,,0.0,,,,hand,2022-11-22,100.0,366.6666666666667,2022-12-24,machine,26,10,plowed_in_soil,0.2727272727272727,500.0,1833.3333333333333,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8,A,B,B,B
ID_6F0IC053QMQ7,train,Vaishali,Mahua,2022-07-12,5,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,150.0,Boring,Diesel,300.0,3300.0000000000005,1.0,0.0,,1.0,11.000000000000002,Broadcasting,3,1.0,11.000000000000002,0.0,,Broadcasting,4.0,44.00000000000001,25.0,4.0,44.00000000000001,60.0,Broadcasting,hand,2022-10-13,400.0,4400.000000000001,2023-03-05,hand,30,10,plowed_in_soil,0.0909090909090909,4.0,44.00000000000001,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_S1OSIOTYCB0S,train,Jamui,Jamui,2022-06-28,4,Manual_PuddledRandom,2022-07-02,2022-08-02,4.0,5.0,Boring,Electric,520.0,2288.0,1.0,20.0,87.99999999999999,0.0,,Broadcasting,2,20.0,87.99999999999999,20.0,87.99999999999999,Broadcasting,18.0,79.19999999999999,18.0,0.0,,,Broadcasting,hand,2022-11-29,300.0,1319.9999999999998,2023-01-10,machine,26,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,B,B,C
ID_4J98FK4KU69K,train,Nalanda,Noorsarai,2022-07-16,4,Manual_PuddledRandom,2022-06-06,2022-07-20,2.0,5.0,Boring,Electric,200.0,800.0,8.0,0.0,,0.0,,,1,0.0,,16.0,64.0,Broadcasting,0.0,,,0.0,,,,machine,2022-10-07,0.0,,2022-10-08,machine,22,40,plowed_in_soil,0.25,640.0,2560.0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,A,B,A,B
ID_ZC2FXJWZBNKM,train,Jamui,Khaira,2022-07-18,3,Manual_PuddledRandom,2022-06-30,2022-07-24,3.0,3.0,Canal,,,,3.0,0.0,,0.0,,,3,6.0,22.0,0.0,,Broadcasting,4.0,14.666666666666668,22.0,6.0,22.0,68.0,Broadcasting,hand,2022-11-05,150.0,550.0,2022-11-29,machine,26,10,plowed_in_soil,0.2727272727272727,480.0,1760.0000000000002,True,False,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,A,A,A,A
ID_HQQ4SUDB3SFP,train,Nalanda,Rajgir,2022-07-16,5,LineSowingAfterTillage,2022-06-23,2022-07-20,,8.0,Boring,Electric,450.0,960.0,6.0,2.0,4.266666666666667,0.0,,SoilApplied,2,30.0,64.0,15.0,32.0,Broadcasting,30.0,64.0,45.0,0.0,,,Broadcasting,hand,2022-11-20,1200.0,2560.0,2022-12-19,machine,24,10,plowed_in_soil,0.46875,890.0,1898.6666666666667,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6,A,A,A,B
ID_YCQKOR13M4JF,train,Gaya,Gurua,2022-06-23,6,Manual_PuddledRandom,2022-06-23,2022-07-15,4.0,,,,,,,2.0,3.6,0.0,,SoilApplied,2,30.0,54.0,0.0,,SoilApplied,15.0,27.0,45.0,0.0,,,Broadcasting,hand,2022-12-09,600.0,1080.0,2022-12-31,hand,30,10,plowed_in_soil,0.5555555555555556,1275.0,2295.0,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10,A,A,A,A
ID_LIJB7MADQHJD,train,Vaishali,Garoul,2022-07-07,6,Manual_PuddledRandom,2022-06-18,2022-07-12,1.0,3.0,Boring,Electric,300.0,1319.9999999999998,3.0,0.0,,10.0,43.99999999999999,SoilApplied,2,10.0,43.99999999999999,0.0,,SoilApplied,10.0,43.99999999999999,45.0,0.0,,,Broadcasting,hand,2022-10-20,1000.0,4400.0,2022-11-03,hand,30,10,plowed_in_soil,0.2272727272727273,480.0,2112.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,4,A,A,A,A
ID_LMJ3SCDW5N5Z,train,Jamui,Jamui,2022-08-09,4,Manual_PuddledRandom,2022-07-13,2022-08-11,8.0,4.0,Boring,Electric,400.0,2200.0000000000005,2.0,0.0,,0.0,,,2,16.0,88.00000000000001,8.0,44.00000000000001,Broadcasting,8.0,44.00000000000001,30.0,0.0,,,Broadcasting,hand,2022-11-13,400.0,2200.0000000000005,2022-12-29,machine,26,10,plowed_in_soil,0.1818181818181818,320.0,1760.0000000000002,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,B,B,B
ID_WMK7TKBKUQXG,train,Nalanda,Noorsarai,2022-07-27,5,Manual_PuddledRandom,2022-06-04,2022-07-31,1.0,5.0,Boring,Electric,100.0,320.0,5.0,0.0,,0.0,,,1,0.0,,20.0,64.0,Broadcasting,0.0,,,0.0,,,,hand,2022-10-20,900.0,2880.0,2022-11-10,machine,25,10,plowed_in_soil,0.3125,600.0,1920.0,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,A,B,B,B
ID_W1L8VVJOCKVJ,train,Gaya,Wazirganj,2022-06-30,4,Manual_PuddledRandom,2022-06-28,2022-07-19,2.0,2.0,Boring,Electric,20.0,108.0,4.0,1.0,5.4,0.0,,SoilApplied,2,2.0,10.8,2.0,10.8,Broadcasting,5.0,27.0,25.0,0.0,,,Broadcasting,hand,2022-11-05,100.0,540.0,2022-11-26,machine,30,10,plowed_in_soil,0.1851851851851852,400.0,2160.0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,A,A,B
ID_OHG7V1C0BJCN,train,Jamui,Jamui,2022-07-24,4,Manual_PuddledRandom,2022-06-29,2022-07-29,9.0,5.0,Boring,Electric,500.0,2200.0,2.0,0.0,,0.0,,,1,9.0,39.6,9.0,39.6,Broadcasting,0.0,,,0.0,,,,hand,2022-11-20,500.0,2200.0,2023-01-18,machine,27,10,plowed_in_soil,0.2272727272727273,400.0,1759.9999999999998,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,A,B,B,B
ID_EGS1PLIV7XRV,train,Gaya,Wazirganj,2022-07-05,4,Manual_PuddledRandom,2022-06-22,2022-07-22,2.0,4.0,Boring,Electric,105.0,1417.5000000000014,6.0,3.0,40.50000000000004,0.0,,SoilApplied,2,4.0,54.00000000000006,4.0,54.00000000000006,Broadcasting,4.0,54.00000000000006,26.0,0.0,,,Broadcasting,hand,2022-10-21,400.0,5400.0000000000055,2022-12-16,machine,23,10,plowed_in_soil,0.074074074074074,158.0,2133.0000000000023,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,A,A,B
ID_D8R01DKK458S,train,Vaishali,Garoul,2022-07-02,6,Manual_PuddledRandom,2022-06-15,2022-07-08,1.0,,,,,,3.0,0.0,,15.0,109.99999999999996,SoilApplied,2,6.0,43.99999999999999,0.0,,SoilApplied,6.0,43.99999999999999,45.0,0.0,,,Broadcasting,hand,2022-10-06,600.0,4399.999999999998,2022-10-20,hand,20,10,plowed_in_soil,0.1363636363636364,225.0,1649.9999999999995,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9,A,A,A,A
ID_5ZV2F2MT0O3M,train,Vaishali,Chehrakala,2022-06-12,4,Manual_PuddledRandom,2022-07-11,2022-08-04,2.0,4.0,Boring,Electric,400.0,2200.0000000000005,1.0,0.0,,0.0,,,2,8.0,44.00000000000001,0.0,,Broadcasting,12.0,66.00000000000001,30.0,0.0,,,Broadcasting,hand,2022-11-12,500.0,2750.0000000000005,2022-11-22,machine,30,10,plowed_in_soil,0.1818181818181818,360.0,1980.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,A,A,A,B
ID_F6TIJ0WZU4QT,train,Gaya,Gurua,2022-07-22,5,Manual_PuddledRandom,2022-06-28,2022-07-24,2.0,,,,,,,2.0,9.0,0.0,,SoilApplied,1,6.0,27.0,0.0,,Broadcasting,0.0,,,0.0,,,,hand,2022-12-02,120.0,540.0,2022-12-28,hand,28,10,plowed_in_soil,0.2222222222222222,498.0,2241.0,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13,A,A,A,B
ID_VOJCYTQ4V272,train,Nalanda,Rajgir,2022-07-18,5,Manual_PuddledRandom,2022-06-30,2022-07-20,2.0,5.0,Boring,Electric,125.0,400.0,6.0,0.0,,0.0,,,2,15.0,48.0,10.0,32.0,Broadcasting,20.0,64.0,39.0,0.0,,,Broadcasting,hand,2022-12-02,900.0,2880.0,2022-12-31,hand,25,10,plowed_in_soil,0.3125,580.0,1856.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,A,A,B
ID_W22DBKJCZJZB,train,Jamui,Jamui,2022-08-12,4,Manual_PuddledRandom,2022-07-11,2022-08-14,3.0,10.0,Boring,Electric,300.0,660.0000000000001,1.0,4.0,8.8,0.0,,Broadcasting,2,10.0,22.000000000000004,10.0,22.000000000000004,Broadcasting,0.0,,,0.0,,,Broadcasting,hand,2022-11-23,600.0,1320.0000000000002,2023-01-25,machine,28,10,plowed_in_soil,0.4545454545454545,600.0,1320.0000000000002,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5,A,B,B,C
ID_LUUX4J17J7OT,train,Vaishali,Garoul,2022-07-10,6,Manual_PuddledLine,2022-06-22,2022-07-12,1.0,1.0,Boring,Electric,100.0,733.3333333333331,3.0,0.0,,0.0,,SoilApplied,2,6.0,43.99999999999999,0.0,,SoilApplied,6.0,43.99999999999999,30.0,0.0,,,Broadcasting,hand,2022-10-20,600.0,4399.999999999998,2022-11-02,hand,30,10,plowed_in_soil,0.1363636363636364,210.0,1539.9999999999995,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5,A,A,A,A
ID_H6M1Q0H1MFVM,train,Nalanda,Rajgir,2022-07-26,5,Manual_PuddledRandom,2022-06-20,2022-07-29,2.0,5.0,Boring,Electric,150.0,480.0,4.0,1.0,3.2,0.0,,SoilApplied,2,20.0,64.0,10.0,32.0,Broadcasting,20.0,64.0,50.0,0.0,,,Broadcasting,hand,2022-11-16,900.0,2880.0,2022-12-23,machine,23,10,plowed_in_soil,0.3125,911.0,2915.2,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,A,A,B
ID_E5RSNQAUUXQL,train,Jamui,Khaira,2022-07-25,4,Manual_PuddledRandom,2022-07-03,2022-07-28,1.0,3.0,Pond,Diesel,500.0,687.5,2.0,0.0,,3.0,4.125,SoilApplied,3,13.0,17.875,0.0,,Broadcasting,19.0,26.125,25.0,13.0,17.875,65.0,Broadcasting,hand,2022-12-01,1500.0,2062.5,2022-12-22,hand,22,10,plowed_in_soil,0.7272727272727273,1300.0,1787.5,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_9ET7RZXKL4OR,train,Nalanda,Rajgir,2022-07-08,5,Manual_PuddledLine,2022-06-26,2022-07-11,2.0,8.0,Boring,Electric,240.0,512.0,4.0,2.0,4.266666666666667,0.0,,SoilApplied,2,30.0,64.0,15.0,32.0,Broadcasting,15.0,32.0,45.0,0.0,,,Broadcasting,hand,2022-11-18,15.0,32.0,2022-12-06,machine,25,10,plowed_in_soil,0.46875,1000.0,2133.333333333333,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,A,A,B
ID_5DCB1EP2SZWX,train,Nalanda,Rajgir,2022-07-12,6,LineSowingAfterTillage,2022-06-20,2022-07-14,,5.0,Boring,Electric,200.0,800.0,2.0,0.0,,15.0,60.0,SoilApplied,2,13.0,52.0,0.0,,Broadcasting,12.0,48.0,25.0,0.0,,,Broadcasting,hand,2022-12-03,50.0,200.0,2023-03-09,machine,25,10,plowed_in_soil,0.25,600.0,2400.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7,A,A,A,A
ID_09XSFI4DVG0U,train,Nalanda,Rajgir,2022-06-15,5,Manual_PuddledRandom,2022-06-16,2022-07-12,1.0,12.0,Boring,Electric,250.0,800.0,2.0,1200.0,3840.0,0.0,,Broadcasting,2,10.0,32.0,10.0,32.0,Broadcasting,10.0,32.0,25.0,0.0,,,Broadcasting,hand,2022-11-05,500.0,1600.0,2022-11-11,hand,23,10,plowed_in_soil,0.3125,650.0,2080.0,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,B,B,C
ID_U6YJD76CPSQJ,train,Jamui,Khaira,2022-07-20,4,Manual_PuddledRandom,2022-07-02,2022-07-27,3.0,2.0,Canal,,,,6.0,0.0,,2.0,11.000000000000002,SoilApplied,3,6.0,33.00000000000001,0.0,,Broadcasting,4.0,22.000000000000004,28.0,6.0,33.00000000000001,70.0,Broadcasting,hand,2022-11-09,130.0,715.0000000000001,2022-12-20,machine,26,10,plowed_in_soil,0.1818181818181818,360.0,1980.0,True,False,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,A,A,A,A
ID_DRDP0AM5XA6V,train,Jamui,Jamui,2022-07-26,4,Manual_PuddledRandom,2022-06-26,2022-07-30,11.0,5.0,Boring,Electric,500.0,3666.6666666666656,3.0,0.0,,0.0,,,2,11.0,80.66666666666664,11.0,80.66666666666664,Broadcasting,11.0,80.66666666666664,28.0,0.0,,,Broadcasting,hand,2022-11-08,330.0,2419.999999999999,2022-12-15,machine,25,10,plowed_in_soil,0.1363636363636364,120.0,879.9999999999997,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,B,B,B
ID_DWEOHGTAU04X,train,Nalanda,Rajgir,2022-06-13,6,Manual_PuddledRandom,2022-07-08,2022-08-16,2.0,8.0,Boring,Electric,200.0,1066.6666666666667,2.0,0.0,,0.0,,,2,8.0,42.66666666666666,8.0,42.66666666666666,Broadcasting,8.0,42.66666666666666,21.0,0.0,,,Broadcasting,hand,2022-11-12,600.0,3200.0,2022-11-19,hand,22,10,plowed_in_soil,0.1875,360.0,1920.0,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,5,A,A,A,B
ID_0QGKT5RMYV8H,train,Nalanda,Rajgir,2022-07-18,6,LineSowingAfterTillage,2022-07-02,2022-07-21,,5.0,Boring,Electric,300.0,685.7142857142857,4.0,0.0,,0.0,,,2,28.0,64.0,14.0,32.0,Broadcasting,14.0,32.0,25.0,0.0,,,Broadcasting,hand,2022-11-25,375.0,857.1428571428571,2022-12-10,hand,25,10,plowed_in_soil,0.4375,560.0,1280.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8,A,A,A,B
ID_UUP3Q0P070GB,train,Vaishali,Mahua,2022-07-09,5,Manual_PuddledRandom,2022-07-15,2022-08-20,2.0,2.0,Boring,Electric,300.0,3300.0000000000005,2.0,0.0,,5.0,55.00000000000001,SoilApplied,3,4.0,44.00000000000001,0.0,,SoilApplied,4.0,44.00000000000001,30.0,4.0,44.00000000000001,70.0,Broadcasting,hand,2022-11-09,400.0,4400.000000000001,2022-11-12,hand,30,10,plowed_in_soil,0.0909090909090909,200.0,2200.0000000000005,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_DISJDV7E28WW,train,Gaya,Wazirganj,2022-07-02,5,Manual_PuddledRandom,2022-06-25,2022-07-28,3.0,10.0,Boring,Electric,100.0,135.0,3.0,0.0,,5.0,6.75,SoilApplied,2,12.0,16.2,12.0,16.2,Broadcasting,18.0,24.3,45.0,0.0,,,Broadcasting,hand,2022-10-20,100.0,135.0,2022-10-30,machine,30,10,plowed_in_soil,0.7407407407407407,1600.0,2160.0,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,A,A,A,B
ID_O8RF4IV4T98Z,train,Nalanda,Rajgir,2022-07-05,5,Manual_PuddledRandom,2022-06-15,2022-07-08,2.0,8.0,Boring,Electric,270.0,576.0,5.0,2.0,4.266666666666667,0.0,,SoilApplied,2,25.0,53.333333333333336,10.0,21.33333333333333,Broadcasting,25.0,53.333333333333336,40.0,0.0,,,Broadcasting,hand,2022-11-29,1200.0,2560.0,2022-12-23,machine,25,10,plowed_in_soil,0.46875,890.0,1898.6666666666667,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,A,A,B
ID_3AEB7CUZ1UAI,train,Nalanda,Rajgir,2022-07-12,5,Manual_PuddledRandom,2022-06-28,2022-07-17,2.0,6.0,Boring,Electric,180.0,443.0769230769231,5.0,2.0,4.923076923076923,0.0,,SoilApplied,2,26.0,64.0,6.0,14.76923076923077,Broadcasting,26.0,64.0,45.0,0.0,,,Broadcasting,hand,2022-11-10,9300.0,22892.30769230769,2022-12-22,hand,24,10,plowed_in_soil,0.40625,800.0,1969.2307692307693,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,A,A,B
ID_WRB89VNT6IKM,train,Vaishali,Chehrakala,2022-07-25,4,Manual_PuddledRandom,2022-07-11,2022-08-06,2.0,4.0,Boring,Electric,450.0,1980.0,1.0,0.0,,3.0,13.2,SoilApplied,2,8.0,35.2,0.0,,Broadcasting,16.0,70.39999999999999,29.0,0.0,,,Broadcasting,hand,2022-11-09,1200.0,5279.999999999999,2022-11-20,hand,30,10,plowed_in_soil,0.2272727272727273,420.0,1848.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,A,A,A,A
ID_RTLTJPA0UZAX,train,Nalanda,Rajgir,2022-07-22,6,Manual_PuddledRandom,2022-07-03,2022-07-27,1.0,5.0,Boring,Electric,175.0,800.0,3.0,0.0,,15.0,68.57142857142857,SoilApplied,2,10.0,45.71428571428572,0.0,,Broadcasting,12.0,54.85714285714285,23.0,0.0,,,Broadcasting,hand,2022-11-26,490.0,2240.0,2023-03-04,machine,25,10,plowed_in_soil,0.21875,500.0,2285.714285714286,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,A,A,A,A
