ID,Set,District,Block,CultLand,CropTillageDate,CropTillageMonth,CropTillageDepth,CropEstMethod,RcNursEstDate,NursingMonth,SeedingSowingTransplanting,SowTransplantMonth,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,TransIrriCost_per_Acre,StandingWater,Ganaura,Ganaura_capped,Ganaura_per_Acre,CropOrgFYM,CropOrgFYM_per_Acre,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalDAP_per_Acre,BasalUrea,BasalUrea_per_Acre,MineralFertAppMethod,1tdUrea,1tdUrea_per_Acre,1appDaysUrea,2tdUrea,2tdUrea_per_Acre,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,HarvestMonth,Harv_hand_rent,Harv_hand_rent_per_Acre,Threshing_date,ThreshingMonth,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield,Yield_per_Acre,LandPrepMethod_TractorPlough,LandPrepMethod_FourWheelTracRotavator,LandPrepMethod_WetTillagePuddling,LandPrepMethod_BullockPlough,LandPrepMethod_Other,NursDetFactor_CalendarDate,NursDetFactor_PreMonsoonShowers,NursDetFactor_IrrigWaterAvailability,NursDetFactor_LabourAvailability,NursDetFactor_SeedAvailability,TransDetFactor_LabourAvailability,TransDetFactor_CalendarDate,TransDetFactor_RainArrival,TransDetFactor_IrrigWaterAvailability,TransDetFactor_SeedlingAge,CropbasalFerts_Urea,CropbasalFerts_DAP,CropbasalFerts_Other,CropbasalFerts_NPK,CropbasalFerts_MoP,CropbasalFerts_NPKS,CropbasalFerts_SSP,CropbasalFerts_None,FirstTopDressFert_Urea,FirstTopDressFert_DAP,FirstTopDressFert_NPK,FirstTopDressFert_NPKS,FirstTopDressFert_SSP,FirstTopDressFert_Other,OrgFertilizers_Ganaura,OrgFertilizers_FYM,OrgFertilizers_VermiCompost,OrgFertilizers_Pranamrit,OrgFertilizers_Ghanajeevamrit,OrgFertilizers_Jeevamrit,OrgFertilizers_PoultryManure,Days_bw_Nurs_SowTransp,Days_bw_SowTransp_Harv,Days_bw_Harv_Thresh,Days_bw_Nurs_Harv,Nb_of_NaN,Past_YpA_Avg,Days_Harv_Thresh,Season,harvest-thresh-duration,tillage-harvest-duration,irrigation-per-acre
ID_XGATTTN879NR,train,Gaya,Gurua,10,2022-07-16,July,5,Manual_PuddledRandom,2022-06-23,June,2022-07-20,July,2.0,6.0,Boring,Electric,150.0,405.00000000000006,3.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,12.0,32.400000000000006,0.0,0.0,Broadcasting,10.0,27.000000000000007,32.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-18,December,hand,30,10,plowed_in_soil,0.3703703703703703,800,2160.0000000000005,True,True,False,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,27.0,121.0,30.0,148.0,1,2211.4285714285716,30,Monsoon,155,125,16.200000000000003
ID_YD5O0L0SET8L,train,Gaya,Wazirganj,30,2022-06-25,June,5,Manual_PuddledRandom,2022-07-01,July,2022-07-29,July,3.0,5.0,Rainfed,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,2,8.0,27.0,8.0,27.0,Broadcasting,8.0,27.0,40.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,500.0,1687.5,2022-11-28,November,hand,25,10,plowed_in_soil,0.2962962962962963,640,2160.0,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.0,112.0,10.0,140.0,4,2211.4285714285716,10,Monsoon,156,146,16.875
ID_9V0GW8KZK22V,train,Gaya,Gurua,60,2022-07-18,July,5,Manual_PuddledRandom,2022-06-22,June,2022-07-23,July,2.0,4.0,Boring,,250.0,843.75,,1.0,1.0,3.375,0.0,0.0,SoilApplied,2,8.0,27.0,0.0,0.0,Broadcasting,12.0,40.5,42.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,405.0,2022-12-04,December,hand,28,10,plowed_in_soil,0.2962962962962963,584,1971.0,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,31.0,118.0,16.0,149.0,6,2153.314285714286,16,Monsoon,139,123,13.5
ID_80IMHDAE1Y6L,train,Gaya,Gurua,30,2022-07-10,July,8,LineSowingAfterTillage,2022-06-23,June,2022-07-17,July,,8.0,Boring,Electric,120.0,540.0,3.0,1.0,1.0,4.5,0.0,0.0,Broadcasting,2,6.0,27.0,0.0,0.0,Broadcasting,3.0,13.5,22.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,540.0,2022-12-22,December,machine,30,10,plowed_in_soil,0.2222222222222222,400,1800.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,24.0,124.0,34.0,148.0,4,2141.314285714286,34,Monsoon,165,131,36.0
ID_EMORR1PC0GYE,train,Gaya,Gurua,10,2022-07-20,July,5,Manual_PuddledRandom,2022-06-25,June,2022-07-24,July,2.0,7.0,Boring,Electric,150.0,405.00000000000006,2.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,41.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-22,December,hand,27,10,plowed_in_soil,0.3703703703703703,740,1998.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,29.0,117.0,34.0,146.0,1,2135.914285714286,34,Monsoon,155,121,18.900000000000002
ID_HKXNWV6ZJH57,train,Gaya,Gurua,30,2022-07-25,July,5,Manual_PuddledRandom,2022-06-23,June,2022-07-29,July,3.0,6.0,Boring,Electric,150.0,405.00000000000006,3.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,35.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-21,December,machine,29,10,plowed_in_soil,0.3703703703703703,790,2133.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,36.0,112.0,33.0,148.0,1,2135.014285714286,33,Monsoon,149,116,16.200000000000003
ID_19JI4GB708LK,train,Gaya,Gurua,30,2022-07-26,July,5,Manual_PuddledRandom,2022-06-19,June,2022-07-29,July,3.0,6.0,Boring,Electric,150.0,405.00000000000006,3.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,41.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-15,December,hand,30,10,plowed_in_soil,0.3703703703703703,800,2160.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,40.0,112.0,27.0,152.0,1,2157.514285714286,27,Monsoon,142,115,16.200000000000003
ID_GKXCVSLIJYCJ,train,Gaya,Gurua,30,2022-07-25,July,5,Manual_PuddledRandom,2022-06-22,June,2022-07-27,July,2.0,7.0,Boring,Electric,150.0,405.00000000000006,3.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,35.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-27,December,hand,28,10,plowed_in_soil,0.3703703703703703,760,2052.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,35.0,114.0,39.0,149.0,1,2155.714285714286,39,Monsoon,155,116,18.900000000000002
ID_0QCJGORHI0UE,train,Gaya,Gurua,20,2022-07-18,July,8,Manual_PuddledRandom,2022-06-25,June,2022-08-01,August,3.0,4.0,Boring,Electric,80.0,432.0,2.0,0.0,0.0,0.0,0.0,0.0,,3,10.0,53.99999999999999,0.0,0.0,Broadcasting,10.0,53.99999999999999,22.0,5.0,27.0,6.0,Broadcasting,hand,2022-11-18,November,120.0,647.9999999999999,2022-12-30,December,machine,25,10,plowed_in_soil,0.1851851851851852,400,2160.0,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37.0,109.0,42.0,146.0,1,2155.714285714286,42,Monsoon,165,123,21.599999999999998
ID_B44QOOCHGZ1N,train,Gaya,Gurua,30,2022-07-11,July,8,Manual_PuddledRandom,2022-06-29,June,2022-07-16,July,2.0,4.0,Boring,Electric,160.0,540.0,3.0,1.0,1.0,3.375,1.0,3.375,SoilApplied,2,12.0,40.5,0.0,0.0,Broadcasting,8.0,27.0,45.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,405.0,2022-12-24,December,machine,25,10,plowed_in_soil,0.2962962962962963,560,1890.0,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,17.0,125.0,36.0,142.0,1,2151.214285714286,36,Monsoon,166,130,13.5
ID_DJ475XRJ06CY,train,Gaya,Gurua,40,2022-07-23,July,5,Manual_PuddledRandom,2022-06-21,June,2022-07-24,July,2.0,6.0,Boring,Electric,150.0,405.00000000000006,2.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,3,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,32.0,5.0,13.500000000000004,61.0,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-17,December,hand,30,10,plowed_in_soil,0.3703703703703703,800,2160.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,33.0,117.0,29.0,150.0,0,2152.114285714286,29,Monsoon,147,118,16.200000000000003
ID_4JWNGZXHGX7R,train,Gaya,Gurua,15,2022-07-16,July,8,Manual_PuddledRandom,2022-07-02,July,2022-07-26,July,3.0,3.0,Canal,,0.0,0.0,2.0,1.0,1.0,5.4,0.0,0.0,SoilApplied,2,10.0,53.99999999999999,0.0,0.0,Broadcasting,5.0,27.0,46.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,647.9999999999999,2022-12-21,December,machine,25,10,plowed_in_soil,0.1851851851851852,340,1836.0,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,24.0,115.0,33.0,139.0,3,2132.314285714286,33,Monsoon,158,125,16.2
ID_2J20LLTNC29N,train,Gaya,Wazirganj,30,2022-07-25,July,5,Manual_PuddledRandom,2022-07-01,July,2022-07-30,July,4.0,8.0,Rainfed,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,2,10.0,27.000000000000007,10.0,27.000000000000007,Broadcasting,15.0,40.50000000000001,45.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,500.0,1350.0000000000002,2022-11-30,November,hand,25,10,plowed_in_soil,0.3703703703703703,800,2160.0000000000005,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.0,111.0,12.0,140.0,4,2134.114285714286,12,Monsoon,128,116,21.600000000000005
ID_7MHV6QFMDGZ0,train,Gaya,Gurua,20,2022-07-21,July,5,Manual_PuddledRandom,2022-06-27,June,2022-07-25,July,3.0,6.0,Boring,Electric,150.0,405.00000000000006,3.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,36.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-21,December,hand,28,10,plowed_in_soil,0.3703703703703703,790,2133.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,28.0,116.0,33.0,144.0,1,2133.214285714286,33,Monsoon,153,120,16.200000000000003
ID_2WIE1B37R5M7,train,Gaya,Gurua,20,2022-07-02,July,7,Manual_PuddledRandom,2022-07-02,July,2022-08-05,August,3.0,4.0,Rainfed,,0.0,0.0,,2.0,2.0,9.0,0.0,0.0,SoilApplied,2,12.0,54.0,0.0,0.0,SoilApplied,6.0,27.0,42.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,400.0,1800.0,2022-12-03,December,hand,28,10,plowed_in_soil,0.2222222222222222,534,2403.0,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,34.0,105.0,15.0,139.0,5,2131.414285714286,15,Monsoon,154,139,18.0
ID_M7NL5U683BOC,train,Gaya,Gurua,10,2022-07-18,July,5,Manual_PuddledRandom,2022-06-22,June,2022-07-22,July,2.0,6.0,Boring,Electric,150.0,405.00000000000006,2.0,0.0,0.0,0.0,0.0,0.0,,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,36.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-15,December,hand,30,10,plowed_in_soil,0.3703703703703703,800,2160.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30.0,119.0,27.0,149.0,2,2131.414285714286,27,Monsoon,150,123,16.200000000000003
ID_332KU8904DPL,train,Gaya,Gurua,10,2022-07-26,July,5,Manual_PuddledRandom,2022-06-23,June,2022-07-30,July,3.0,6.0,Boring,Electric,150.0,405.00000000000006,2.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,35.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-19,December,hand,26,10,plowed_in_soil,0.3703703703703703,750,2025.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,37.0,111.0,31.0,148.0,1,2126.914285714286,31,Monsoon,146,115,16.200000000000003
ID_UKA4JXG5FDTE,train,Gaya,Gurua,15,2022-07-19,July,8,Manual_PuddledRandom,2022-06-25,June,2022-07-20,July,3.0,3.0,Boring,Electric,100.0,540.0,3.0,0.0,0.0,0.0,0.0,0.0,,3,5.0,27.0,0.0,0.0,Broadcasting,5.0,27.0,22.0,5.0,27.0,46.0,Broadcasting,hand,2022-11-18,November,120.0,647.9999999999999,2022-12-29,December,hand,25,10,plowed_in_soil,0.1851851851851852,350,1890.0,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25.0,121.0,41.0,146.0,1,2116.114285714286,41,Monsoon,163,122,16.2
ID_3IJLR1ESEWVL,train,Gaya,Gurua,10,2022-07-15,July,8,Manual_PuddledRandom,2022-07-02,July,2022-07-22,July,2.0,2.0,Boring,Electric,80.0,540.0000000000001,3.0,1.0,1.0,6.750000000000002,0.0,0.0,SoilApplied,2,4.0,27.000000000000007,0.0,0.0,Broadcasting,4.0,27.000000000000007,45.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,810.0000000000002,2022-12-23,December,hand,25,10,plowed_in_soil,0.1481481481481481,300,2025.0000000000005,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,20.0,119.0,35.0,139.0,1,2111.614285714286,35,Monsoon,161,126,13.500000000000004
ID_WRQB7MVW9Z7M,train,Gaya,Gurua,27,2022-07-07,July,5,Manual_PuddledRandom,2022-06-29,June,2022-07-21,July,2.0,4.0,Boring,,250.0,1125.0,,1.0,1.0,4.5,0.0,0.0,SoilApplied,2,12.0,54.0,0.0,0.0,SoilApplied,3.0,13.5,45.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,130.0,585.0,2022-12-04,December,hand,25,10,plowed_in_soil,0.2222222222222222,408,1836.0,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,22.0,120.0,16.0,142.0,6,2049.0000000000005,16,Monsoon,150,134,18.0
ID_054VH7N04A8B,train,Gaya,Gurua,15,2022-06-27,June,8,Manual_PuddledRandom,2022-06-26,June,2022-07-28,July,4.0,4.0,Boring,Electric,100.0,540.0,2.0,1.0,1.0,5.4,0.0,0.0,Broadcasting,3,8.0,43.2,0.0,0.0,Broadcasting,7.0,37.8,45.0,4.0,21.6,45.0,Broadcasting,hand,2022-11-18,November,120.0,647.9999999999999,2022-12-20,December,machine,25,10,plowed_in_soil,0.1851851851851852,375,2025.0,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,32.0,113.0,32.0,145.0,0,2044.5000000000002,32,Monsoon,176,144,21.599999999999998
ID_8UB9GIEGRC14,train,Gaya,Gurua,10,2022-07-18,July,5,Manual_PuddledRandom,2022-06-21,June,2022-07-22,July,3.0,6.0,Boring,Electric,150.0,405.00000000000006,2.0,0.0,0.0,0.0,0.0,0.0,,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,32.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-21,December,hand,28,10,plowed_in_soil,0.3703703703703703,790,2133.0000000000005,True,True,False,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31.0,119.0,33.0,150.0,2,2057.1000000000004,33,Monsoon,156,123,16.200000000000003
ID_IX5RZOVUEXUC,train,Gaya,Gurua,30,2022-07-25,July,5,Manual_PuddledRandom,2022-06-22,June,2022-07-29,July,2.0,5.0,Boring,Electric,0.0,0.0,3.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,3,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,32.0,5.0,13.500000000000004,60.0,Broadcasting,hand,2022-11-18,November,120.0,324.00000000000006,2022-12-23,December,hand,29,10,plowed_in_soil,0.3703703703703703,750,2025.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,37.0,112.0,35.0,149.0,1,2054.4,35,Monsoon,151,116,13.500000000000004
ID_RXDL8GMXNEPX,train,Gaya,Gurua,5,2022-07-28,July,8,Manual_PuddledRandom,2022-07-01,July,2022-08-08,August,4.0,1.0,Canal,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,3,6.0,54.0,0.0,0.0,Broadcasting,3.0,27.0,25.0,3.0,27.0,46.0,Broadcasting,hand,2022-11-18,November,120.0,1080.0,2022-12-30,December,hand,25,10,plowed_in_soil,0.1111111111111111,210,1890.0,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38.0,102.0,42.0,140.0,3,2055.3,42,Monsoon,155,113,9.0
ID_WHKW8WGLUR2V,train,Gaya,Gurua,10,2022-07-27,July,5,Manual_PuddledRandom,2022-06-20,June,2022-07-29,July,3.0,6.0,Boring,Electric,150.0,405.00000000000006,2.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,46.0,0.0,0.0,,Broadcasting,hand,2022-11-19,November,120.0,324.00000000000006,2022-12-21,December,hand,28,10,plowed_in_soil,0.3703703703703703,790,2133.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,39.0,113.0,32.0,152.0,1,2053.5000000000005,32,Monsoon,147,115,16.200000000000003
ID_LIJHHMMXXHN2,train,Gaya,Gurua,25,2022-07-24,July,7,Manual_PuddledRandom,2022-06-29,June,2022-07-28,July,2.0,4.0,Boring,,250.0,1125.0,,1.0,1.0,4.5,0.0,0.0,SoilApplied,3,9.0,40.5,0.0,0.0,Broadcasting,6.0,27.0,22.0,6.0,27.0,45.0,Broadcasting,hand,2022-11-19,November,120.0,540.0,2022-12-27,December,machine,30,10,plowed_in_soil,0.2222222222222222,415,1867.5,True,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,29.0,114.0,38.0,143.0,5,2047.35,38,Monsoon,156,118,18.0
ID_B93FHLEO5G8Z,train,Gaya,Gurua,20,2022-07-25,July,5,Manual_PuddledRandom,2022-07-03,July,2022-07-26,July,3.0,5.0,Boring,Electric,150.0,405.00000000000006,3.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,45.0,0.0,0.0,,Broadcasting,hand,2022-11-19,November,120.0,324.00000000000006,2022-12-18,December,hand,29,10,plowed_in_soil,0.3703703703703703,790,2133.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,23.0,116.0,29.0,139.0,1,2050.95,29,Monsoon,146,117,13.500000000000004
ID_KMZNOOKXU6H5,train,Gaya,Gurua,26,2022-07-19,July,5,Manual_PuddledRandom,2022-06-26,June,2022-07-23,July,2.0,6.0,Pond,Electric,150.0,405.00000000000006,3.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,38.0,0.0,0.0,,Broadcasting,hand,2022-11-19,November,120.0,324.00000000000006,2022-12-21,December,hand,27,10,plowed_in_soil,0.3703703703703703,780,2106.0000000000005,True,True,False,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,27.0,119.0,32.0,146.0,1,2049.15,32,Monsoon,155,123,16.200000000000003
ID_PNWFXH6NC1T4,train,Gaya,Gurua,15,2022-07-24,July,5,Manual_PuddledRandom,2022-06-24,June,2022-08-02,August,3.0,5.0,Boring,Electric,150.0,405.00000000000006,3.0,1.0,1.0,2.7000000000000006,0.0,0.0,SoilApplied,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,32.0,0.0,0.0,,Broadcasting,hand,2022-11-19,November,120.0,324.00000000000006,2022-12-17,December,hand,26,10,plowed_in_soil,0.3703703703703703,780,2106.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,39.0,109.0,28.0,148.0,1,2056.3500000000004,28,Monsoon,146,118,13.500000000000004
ID_KBNCV7B8PRBO,train,Gaya,Gurua,25,2022-06-28,June,6,Manual_PuddledRandom,2022-06-28,June,2022-07-20,July,3.0,4.0,Canal,,0.0,0.0,,3.0,3.0,8.100000000000001,0.0,0.0,SoilApplied,2,20.0,54.000000000000014,0.0,0.0,SoilApplied,10.0,27.000000000000007,46.0,0.0,0.0,,Broadcasting,hand,2022-11-19,November,400.0,1080.0000000000002,2022-12-10,December,hand,30,10,plowed_in_soil,0.3703703703703703,830,2241.0000000000005,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,22.0,122.0,21.0,144.0,5,2059.05,21,Monsoon,165,144,10.800000000000002
ID_Q0XTIXO4HJ1A,train,Gaya,Gurua,20,2022-07-27,July,6,Manual_PuddledRandom,2022-06-18,June,2022-08-03,August,2.0,5.0,Boring,Electric,100.0,540.0,2.0,1.0,1.0,5.4,1.0,5.4,SoilApplied,2,5.0,27.0,0.0,0.0,Broadcasting,5.0,27.0,65.0,0.0,0.0,,Broadcasting,hand,2022-11-19,November,600.0,3239.9999999999995,2022-12-22,December,machine,30,10,plowed_in_soil,0.1851851851851852,375,2025.0,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,46.0,108.0,33.0,154.0,1,2054.55,33,Monsoon,148,115,26.999999999999996
ID_JBYO7A3UG0WN,train,Gaya,Gurua,20,2022-07-26,July,5,Manual_PuddledRandom,2022-06-19,June,2022-07-29,July,3.0,150.0,Boring,Electric,150.0,405.00000000000006,2.0,0.0,0.0,0.0,0.0,0.0,,2,10.0,27.000000000000007,0.0,0.0,Broadcasting,10.0,27.000000000000007,36.0,0.0,0.0,,Broadcasting,hand,2022-11-19,November,120.0,324.00000000000006,2022-12-17,December,hand,27,10,plowed_in_soil,0.3703703703703703,780,2106.0000000000005,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40.0,113.0,28.0,153.0,2,2052.7500000000005,28,Monsoon,144,116,405.00000000000006
